Tn gD beta
0.000024307282671882245	0.5	13.322826106332288
0.00005844996457421892	0.51	14.91440454515214
0.00012461730152480332	0.52	16.554513280198083
0.00024148394648138805	0.53	18.251262574153774
0.0004328990893693698	0.54	20.011113406326334
0.000727406166768154	0.55	21.83961292701042
0.0011572768250570384	0.56	23.74182666642355
0.0017571689070620732	0.5700000000000001	25.72262708611106
0.0025625531040585838	0.58	27.786918451511163
0.003608059358366864	0.59	29.93984111299142
0.004925878072664541	0.6	32.186989031401936
0.0065443207594734374	0.61	34.534665047658564
0.008486607796094997	0.62	36.99020611236392
0.010769913771953996	0.63	39.562412027294165
0.013404667937031338	0.64	42.26212496405424
0.016394081166474485	0.65	45.103020980263864
0.01973385312997427	0.66	48.10269581412285
0.023412004941998528	0.67	51.28414905186674
0.02740878460699653	0.6799999999999999	54.67779695322861
0.031696607149316776	0.69	58.324146479549206
0.03624002217107422	0.7	62.27722910523426
0.040995754391104665	0.71	66.60873984287718
0.04591294407803004	0.72	71.4124300174035
0.05093382788126744	0.73	76.80740041848823
0.05599523948486741	0.74	82.93703261585962
0.06103144869687684	0.75	89.95634979669376
0.06597896616315443	0.76	97.99223178674765
0.0707840661209856	0.77	107.04198453481695
0.07541428112381687	0.78	116.7323271715759
0.0798767704565753	0.79	125.81380644860474
0.08424171268998154	0.8	132.20781278278082
0.08760526173448012	0.81	164.4068960047207
0.0915742640311446	0.8200000000000001	144.079101730199
0.09593562175375728	0.8300000000000001	140.9522896693716
0.10047463800364305	0.8400000000000001	141.75057962972912
0.1051065418772327	0.8500000000000001	144.35972359194696
0.1097814150042285	0.86	148.08753557815635
0.11446444634120068	0.87	152.62844976859924
0.11912932710799759	0.88	157.82190580182487
0.12375540810087135	0.89	163.573028643782
0.12832623135467627	0.9	169.82071453242042
0.1328286481838597	0.91	176.52288927649806
0.13725221946616512	0.9199999999999999	183.64897768208272
0.14158876784651497	0.9299999999999999	191.1757461385832
0.1458320214620322	0.94	199.0848622597241
0.14997731916336945	0.95	207.36138837662563
0.1540213610961399	0.96	215.9928132954292
0.15796199516043433	0.97	224.96840774977045
0.1617980331710829	0.98	234.278783423747
0.16552909228142057	0.99	243.915583766352
0.16915545821807246	1.	253.87126240161706
