1.e-12	60.397178711410945
1.148153621496884e-12	60.682542731697076
1.3182567385564048e-12	60.97069550449974
1.5135612484362072e-12	61.26167870429298
1.7378008287493763e-12	61.555534847518956
1.9952623149688827e-12	61.85230731409138
2.29086765276777e-12	62.152040369564276
2.6302679918953816e-12	62.45477918799055
3.0199517204020193e-12	62.76056987549541
3.4673685045253096e-12	63.06945949459106
3.9810717055349695e-12	63.38149608926015
4.5708818961487516e-12	63.69672871083636
5.248074602497734e-12	64.01520744471236
6.0255958607435685e-12	64.33698343790579
6.918309709189362e-12	64.66210892751606
7.943282347242821e-12	64.99063727010589
9.120108393559116e-12	65.32262297204247
1.0471285480508986e-11	65.65812172083572
1.202264434617413e-11	65.9971904175123
1.3803842646028866e-11	66.33988721006475
1.5848931924611107e-11	66.68627152801889
1.8197008586099825e-11	67.03640411816315
2.089296130854041e-11	67.39034708148529
2.398832919019485e-11	67.74816391136534
2.7542287033381634e-11	68.10991953307465
3.1622776601683794e-11	68.47568034463376
3.6307805477010174e-11	68.84551425908411
4.1686938347033464e-11	69.21949074823118
4.78630092322638e-11	69.59768088791952
5.495408738576248e-11	69.98015740490283
6.309573444801942e-11	70.36699472537533
7.244359600749891e-11	70.75826902523322
8.317637711026709e-11	71.15405828214023
9.549925860214369e-11	71.55444232947187
1.0964781961431829e-10	71.95950291221972
1.2589254117941662e-10	72.36932374493871
1.445439770745928e-10	72.78399057182583
1.6595869074375562e-10	73.20359122902248
1.9054607179632444e-10	73.62821570923784
2.1877616239495518e-10	74.0579562287941
2.511886431509582e-10	74.49290729720214
2.8840315031266117e-10	74.93316578937879
3.3113112148259076e-10	75.37883102062462
3.801893963205613e-10	75.83000482448655
4.3651583224016655e-10	76.28679163363599
5.011872336272714e-10	76.74929856390034
5.754399373371567e-10	77.21763550159264
6.606934480075964e-10	77.69191519429219
7.58577575029182e-10	78.172253345237
8.709635899560796e-10	78.65876871149695
1.e-9	79.15158320610713
1.148153621496884e-9	79.65082200434912
1.31825673855641e-9	80.15661365437896
1.5135612484362073e-9	80.6690901924119
1.7378008287493762e-9	81.18838726268471
1.9952623149688828e-9	81.7146442424299
2.29086765276777e-9	82.24800437210854
2.6302679918953816e-9	82.78861489116288
3.019951720402019e-9	83.33662717956443
3.4673685045253096e-9	83.89219690545043
3.981071705534969e-9	84.45548417915627
4.570881896148752e-9	85.02665371397252
5.248074602497712e-9	85.60587499397111
6.025595860743569e-9	86.19332244927008
6.918309709189363e-9	86.78917563912326
7.943282347242822e-9	87.39361944324969
9.120108393559115e-9	88.00684426183909
1.0471285480508984e-8	88.6290462246984
1.202264434617413e-8	89.26042741003285
1.3803842646028838e-8	89.90119607338511
1.5848931924611143e-8	90.55156688729025
1.8197008586099826e-8	91.21176119223823
2.0892961308540408e-8	91.8820072595742
2.3988329190194897e-8	92.5625405670078
2.7542287033381633e-8	93.25360408744557
3.162277660168379e-8	93.95544859190761
3.63078054770101e-8	94.66833296733971
4.168693834703355e-8	95.39252455018749
4.78630092322638e-8	96.1282994766551
5.495408738576248e-8	96.87594305063571
6.30957344480193e-8	97.63575013036697
7.244359600749892e-8	98.40802553493894
8.317637711026709e-8	99.19308447185817
9.549925860214349e-8	99.99125298695895
1.0964781961431852e-7	100.80286843804166
1.2589254117941662e-7	101.62827999371873
1.445439770745928e-7	102.46784915905494
1.6595869074375596e-7	103.32195032970378
1.9054607179632443e-7	104.19097137636825
2.187761623949552e-7	105.07531426154914
2.511886431509577e-7	105.97539569069085
2.8840315031266057e-7	106.8916477999962
3.311311214825908e-7	107.824518883353
3.8018939632056126e-7	108.77447416100604
4.365158322401656e-7	109.74199659281214
5.011872336272725e-7	110.72758773913985
5.754399373371567e-7	111.73176867271937
6.606934480075951e-7	112.75508094501419
7.585775750291836e-7	113.79808761097513
8.709635899560796e-7	114.86137431635589
1.e-6	115.94555045211618
1.1481536214968817e-6	117.0512503808156
1.3182567385564074e-6	118.17913474032203
1.5135612484362072e-6	119.32989183061011
1.7378008287493763e-6	120.5042390899296
1.9952623149688787e-6	121.70292466717217
2.29086765276777e-6	122.92672909787295
2.6302679918953817e-6	124.17646709194791
3.019951720402013e-6	125.45298944200641
3.467368504525317e-6	126.75718506188848
3.981071705534969e-6	128.08998316597464
4.570881896148752e-6	129.45235560080837
5.248074602497723e-6	130.84531934167074
6.025595860743569e-6	132.26993916796786
6.9183097091893625e-6	133.7273305326422
7.943282347242805e-6	135.2186626423284
9.120108393559096e-6	136.7451617666479
0.000010471285480508985	138.30811479690436
0.000012022644346174132	139.90887307653026
0.000013803842646028839	141.54885652796352
0.000015848931924611107	143.2295581032466
0.000018197008586099827	144.95254858856444
0.000020892961308540365	146.71948179622686
0.0000239883291901949	148.53210018129784
0.000027542287033381633	150.39224092423802
0.000031622776601683795	152.30184252562927
0.0000363078054770101	154.26295196436328
0.00004168693834703355	156.27773247669586
0.000047863009232263804	158.34847202039484
0.00005495408738576237	160.47759249597692
0.00006309573444801929	162.66765980586678
0.00007244359600749891	164.92139484240798
0.00008317637711026709	167.24168550719833
0.0000954992586021435	169.6315998774549
0.00010964781961431828	172.09440065031913
0.0001258925411794166	174.63356101352025
0.0001445439770745928	177.2527821110284
0.00016595869074375564	179.95601229572293
0.00019054607179632443	182.74746838824683
0.00021877616239495518	185.6316591928057
0.0002511886431509582	188.613411557533
0.00028840315031266	191.69789931018434
0.0003311311214825908	194.89067545058256
0.00038018939632056124	198.19770804090345
0.00043651583224016654	201.62542030542414
0.0005011872336272714	205.18073553502438
0.0005754399373371566	208.87112749136364
0.0006606934480075965	212.70467712476471
0.000758577575029182	216.69013656284997
0.0008709635899560796	220.83700149942948
0.001	225.15559332211913
0.001148153621496884	229.6571525716556
0.0013182567385564047	234.35394563746732
0.0015135612484362072	239.25938697777195
0.0017378008287493763	244.38817962789798
0.0019952623149688746	249.7564773535353
0.00229086765276777	255.3820725505673
0.0026302679918953813	261.28461493626435
0.003019951720402019	267.48586728071905
0.0034673685045253097	274.0100059788848
0.003981071705534969	280.8839762828392
0.004570881896148752	288.1379146711137
0.0052480746024977125	295.805654371441
0.006025595860743568	303.925334831714
0.006918309709189363	312.54014248170387
0.00794328234724282	321.699219249685
0.009120108393559078	331.45878824093126
0.010471285480508985	341.8835647295029
0.012022644346174132	353.0485483873635
0.01380384264602881	365.0413348824524
0.01584893192461111	377.96515096205866
0.018197008586099826	391.94292358965583
0.02089296130854041	407.1228715446565
0.02398832919019485	423.68641674037946
0.027542287033381633	441.8597724011127
0.03162277660168379	461.9316295899267
0.03630780547701003	484.2814956000066
0.041686938347033464	509.4277583578728
0.0478630092322638	538.1147209313294
0.05495408738576248	571.4819414797216
0.06309573444801916	611.4161149772725
0.07244359600749892	661.2701083911672
0.08317637711026708	726.1876154704742
0.09549925860214369	816.8612066573502
0.10964781961431828	912.1612744740422
0.12589254117941662	1028.7892636736685
0.1445439770745928	1181.8925807804962
0.16595869074375563	1398.6366711066514
0.19054607179632443	1738.0300469782208
0.21877616239495518	2357.3457227641816
0.25118864315095824	3841.1810232636444
0.28840315031266	10734.078408051279
0.3311311214825908	339357.8371545521
0.38018939632056126	570.0359419298402
0.43651583224016477	-376.79084796442254
0.5011872336272715	-301.958065091417
0.5754399373371566	-173.6497715099281
0.6606934480075964	-62.181609551361575
0.758577575029182	29.447360159794478
0.8709635899560796	105.35680564452952
1.	169.4623492855249
