T                       g       alpha
0.000024307282672479322	0.5	3.3053302803770575e14
0.000058449964607704336	0.51	1.0476313980547328e13
0.00012461730152539633	0.52	5.3645602396743994e11
0.0002414839464812577	0.53	4.019156995682127e10
0.0004328990893700813	0.54	4.105259362855557e9
0.0007274061667380337	0.55	5.424456484836935e8
0.0011572768250647583	0.56	8.906092740498012e7
0.0017571689070621014	0.5700000000000001	1.760216268984923e7
0.002562553104058583	0.58	4.082625668517196e6
0.003608059358366862	0.59	1.0884009438148912e6
0.0049258780726645435	0.6	327835.9086007691
0.006544320759472449	0.61	109978.53319305048
0.008486607796094997	0.62	40596.069404407135
0.010769913771953995	0.63	16319.84145348202
0.013404667937031333	0.64	7082.474615707402
0.01639408116647449	0.65	3293.1747107966657
0.019733853129974256	0.66	1629.9989846443366
0.02341200494199854	0.67	854.0398306399117
0.027408784606996524	0.6799999999999999	471.4158035010609
0.03169660714931679	0.69	273.0124218054758
0.03624002217107422	0.7	165.30858938298735
0.040995754391104686	0.71	104.3422351907938
0.04591294407803011	0.72	68.48521987553099
0.05093382788126748	0.73	46.643727151179995
0.0559952394848674	0.74	32.90469712829731
0.06103144869686019	0.75	24.002524100130387
0.06597896616315445	0.76	18.07284653745646
0.0707840661209856	0.77	14.016923193138876
0.07541428112381686	0.78	11.165972297714248
0.07987677045657529	0.79	9.097361836955999
0.08424171268998151	0.8	7.5326040985580685
0.08760526173448013	0.81	6.5911070798423355
0.0915742640311446	0.8200000000000001	5.643878022365755
0.0959356217537573	0.8300000000000001	4.785292241223368
0.10047463800364305	0.8400000000000001	4.058074695237426
0.10510654187723269	0.8500000000000001	3.453835227263129
0.10978141500421702	0.86	2.954826891667854
0.11446444634121211	0.87	2.54294910075204
0.11912932710799765	0.88	2.2022025814910364
0.1237554081008826	0.89	1.91919166418863
0.12832623135467655	0.9	1.68297811391322
0.13282864818386866	0.91	1.4847388467022065
0.13725221946639188	0.9199999999999999	1.3173963732290808
0.14158876784651497	0.9299999999999999	1.1752831552726475
0.14583202146203217	0.94	1.0538577076882754
0.14997731916339435	0.95	0.949472874517411
0.15402136109613782	0.96	0.8591903150848551
0.15796199516042178	0.97	0.7806335591677751
0.16179803317110372	0.98	0.7118722553453606
0.16552909228133192	0.99	0.6513312018202633
0.16915545821817934	1.	0.5977188675650054
