6.041666666666666297e-01    0.0061471257275366688249413121098455630 643995
0.625   0.01057993649262799465047   76074.38381950023
0.65    0.0275  1666.6327515738878
0.675   0.02787719323452688361899   1578.2453050497102
0.7 0.03992729825607576845587   375.0515739987468
0.725   0.05298652610902546950309   120.92299612747445
0.75    0.06911867959593123630591   41.76273731529129
0.775   0.08543653506173671660309   17.889416732720864
0.8 0.102404913027948715518 8.667373588569633
0.825   0.1196494359787214180402    4.650804303740572
