6.041666666666666297e-01 	0.011288476723711934436158883281090310 56627.8
0.625	0.017352523658943158082	10512.84123558834
0.65	0.026590177278768107115	1906.7148812551359
0.675	0.033451528377687152438	761.2141053584834
0.7	    0.050375027738323203766 148.0162833994171
0.725	0.064062441547554549215	56.592221546011984
0.75	0.078319222783420921917	25.333617707831362
0.775	0.092714788867716916212	12.89955219403031
0.8	    0.13	                3.337315606090228
0.825	0.12055838726012210873	4.512123414074398
